0.0,0,0,0
0.00392156862745098,1,1,1
0.00784313725490196,3,3,3
0.011764705882352941,4,4,4
0.01568627450980392,6,6,6
0.0196078431372549,7,7,7
0.023529411764705882,9,9,9
0.027450980392156862,10,10,10
0.03137254901960784,11,11,11
0.03529411764705882,13,13,13
0.0392156862745098,14,14,14
0.043137254901960784,15,15,15
0.047058823529411764,16,16,16
0.050980392156862744,17,17,17
0.054901960784313725,18,18,18
0.058823529411764705,19,19,19
0.06274509803921569,20,20,20
0.06666666666666667,21,21,21
0.07058823529411765,22,22,22
0.07450980392156863,22,22,22
0.0784313725490196,23,23,23
0.08235294117647059,24,24,24
0.08627450980392157,25,25,25
0.09019607843137255,26,26,26
0.09411764705882353,26,26,26
0.09803921568627451,27,27,27
0.10196078431372549,28,28,28
0.10588235294117647,29,29,29
0.10980392156862745,29,29,29
0.11372549019607843,30,30,30
0.11764705882352941,31,31,31
0.12156862745098039,32,32,32
0.12549019607843137,33,33,33
0.12941176470588237,33,33,33
0.13333333333333333,34,34,34
0.13725490196078433,35,35,35
0.1411764705882353,36,36,36
0.1450980392156863,37,37,37
0.14901960784313725,37,37,37
0.15294117647058825,38,38,38
0.1568627450980392,39,39,39
0.1607843137254902,40,40,40
0.16470588235294117,41,41,41
0.16862745098039217,42,42,42
0.17254901960784313,42,42,42
0.17647058823529413,43,43,43
0.1803921568627451,44,44,44
0.1843137254901961,45,45,45
0.18823529411764706,46,46,46
0.19215686274509805,47,47,47
0.19607843137254902,47,47,47
0.2,48,48,48
0.20392156862745098,49,49,49
0.20784313725490197,50,50,50
0.21176470588235294,51,51,51
0.21568627450980393,52,52,52
0.2196078431372549,53,53,53
0.2235294117647059,53,53,53
0.22745098039215686,54,54,54
0.23137254901960785,55,55,55
0.23529411764705882,56,56,56
0.23921568627450981,57,57,57
0.24313725490196078,58,58,58
0.24705882352941178,59,59,59
0.25098039215686274,59,60,60
0.2549019607843137,60,60,60
0.25882352941176473,61,61,61
0.2627450980392157,62,62,62
0.26666666666666666,63,63,63
0.27058823529411763,64,64,64
0.27450980392156865,65,65,65
0.2784313725490196,66,66,66
0.2823529411764706,67,67,67
0.28627450980392155,67,67,67
0.2901960784313726,68,68,68
0.29411764705882354,69,69,69
0.2980392156862745,70,70,70
0.30196078431372547,71,71,71
0.3058823529411765,72,72,72
0.30980392156862746,73,73,73
0.3137254901960784,74,74,74
0.3176470588235294,75,75,75
0.3215686274509804,76,76,76
0.3254901960784314,77,77,77
0.32941176470588235,77,77,77
0.3333333333333333,78,78,78
0.33725490196078434,79,79,79
0.3411764705882353,80,80,80
0.34509803921568627,81,81,81
0.34901960784313724,82,82,82
0.35294117647058826,83,83,83
0.3568627450980392,84,84,84
0.3607843137254902,85,85,85
0.36470588235294116,86,86,86
0.3686274509803922,87,87,87
0.37254901960784315,88,88,88
0.3764705882352941,89,89,89
0.3803921568627451,90,90,90
0.3843137254901961,90,90,90
0.38823529411764707,91,91,91
0.39215686274509803,92,92,92
0.396078431372549,93,93,93
0.4,94,94,94
0.403921568627451,95,95,95
0.40784313725490196,96,96,96
0.4117647058823529,97,97,97
0.41568627450980394,98,98,98
0.4196078431372549,99,99,99
0.4235294117647059,100,100,100
0.42745098039215684,101,101,101
0.43137254901960786,102,102,102
0.43529411764705883,103,103,103
0.4392156862745098,104,104,104
0.44313725490196076,105,105,105
0.4470588235294118,106,106,106
0.45098039215686275,107,107,107
0.4549019607843137,108,108,108
0.4588235294117647,109,109,109
0.4627450980392157,110,110,110
0.4666666666666667,111,111,111
0.47058823529411764,112,112,112
0.4745098039215686,113,113,113
0.47843137254901963,113,114,114
0.4823529411764706,114,114,114
0.48627450980392156,115,115,115
0.49019607843137253,116,116,116
0.49411764705882355,117,117,117
0.4980392156862745,118,118,118
0.5019607843137255,119,119,119
0.5058823529411764,120,120,120
0.5098039215686274,121,121,121
0.5137254901960784,122,122,122
0.5176470588235295,123,123,123
0.5215686274509804,124,124,124
0.5254901960784314,125,125,125
0.5294117647058824,126,126,126
0.5333333333333333,127,127,127
0.5372549019607843,128,128,128
0.5411764705882353,129,129,129
0.5450980392156862,130,130,130
0.5490196078431373,131,131,131
0.5529411764705883,132,132,132
0.5568627450980392,133,133,133
0.5607843137254902,134,134,134
0.5647058823529412,135,135,135
0.5686274509803921,136,136,136
0.5725490196078431,137,137,137
0.5764705882352941,138,138,138
0.5803921568627451,139,139,139
0.5843137254901961,140,140,140
0.5882352941176471,141,141,141
0.592156862745098,142,143,143
0.596078431372549,144,144,144
0.6,145,145,145
0.6039215686274509,146,146,146
0.6078431372549019,147,147,147
0.611764705882353,148,148,148
0.615686274509804,149,149,149
0.6196078431372549,150,150,150
0.6235294117647059,151,151,151
0.6274509803921569,152,152,152
0.6313725490196078,153,153,153
0.6352941176470588,154,154,154
0.6392156862745098,155,155,155
0.6431372549019608,156,156,156
0.6470588235294118,157,157,157
0.6509803921568628,158,158,158
0.6549019607843137,159,159,159
0.6588235294117647,160,160,160
0.6627450980392157,161,161,161
0.6666666666666666,162,162,162
0.6705882352941176,163,163,163
0.6745098039215687,164,164,164
0.6784313725490196,165,165,165
0.6823529411764706,166,166,166
0.6862745098039216,167,167,167
0.6901960784313725,168,168,168
0.6941176470588235,169,169,169
0.6980392156862745,170,171,171
0.7019607843137254,172,172,172
0.7058823529411765,173,173,173
0.7098039215686275,174,174,174
0.7137254901960784,175,175,175
0.7176470588235294,176,176,176
0.7215686274509804,177,177,177
0.7254901960784313,178,178,178
0.7294117647058823,179,179,179
0.7333333333333333,180,180,180
0.7372549019607844,181,181,181
0.7411764705882353,182,182,182
0.7450980392156863,183,183,183
0.7490196078431373,184,184,184
0.7529411764705882,185,185,185
0.7568627450980392,186,186,186
0.7607843137254902,188,188,188
0.7647058823529411,189,189,189
0.7686274509803922,190,190,190
0.7725490196078432,191,191,191
0.7764705882352941,192,192,192
0.7803921568627451,193,193,193
0.7843137254901961,194,194,194
0.788235294117647,195,195,195
0.792156862745098,196,196,196
0.796078431372549,197,197,197
0.8,198,198,198
0.803921568627451,199,199,199
0.807843137254902,200,201,201
0.8117647058823529,202,202,202
0.8156862745098039,203,203,203
0.8196078431372549,204,204,204
0.8235294117647058,205,205,205
0.8274509803921568,206,206,206
0.8313725490196079,207,207,207
0.8352941176470589,208,208,208
0.8392156862745098,209,209,209
0.8431372549019608,210,210,210
0.8470588235294118,211,211,211
0.8509803921568627,212,213,213
0.8549019607843137,214,214,214
0.8588235294117647,215,215,215
0.8627450980392157,216,216,216
0.8666666666666667,217,217,217
0.8705882352941177,218,218,218
0.8745098039215686,219,219,219
0.8784313725490196,220,220,220
0.8823529411764706,221,221,221
0.8862745098039215,222,222,222
0.8901960784313725,224,224,224
0.8941176470588236,225,225,225
0.8980392156862745,226,226,226
0.9019607843137255,227,227,227
0.9058823529411765,228,228,228
0.9098039215686274,229,229,229
0.9137254901960784,230,230,230
0.9176470588235294,231,231,231
0.9215686274509803,232,232,232
0.9254901960784314,234,234,234
0.9294117647058824,235,235,235
0.9333333333333333,236,236,236
0.9372549019607843,237,237,237
0.9411764705882353,238,238,238
0.9450980392156862,239,239,239
0.9490196078431372,240,240,240
0.9529411764705882,241,241,241
0.9568627450980393,243,243,243
0.9607843137254902,244,244,244
0.9647058823529412,245,245,245
0.9686274509803922,246,246,246
0.9725490196078431,247,247,247
0.9764705882352941,248,248,248
0.9803921568627451,249,249,249
0.984313725490196,250,250,250
0.9882352941176471,252,252,252
0.9921568627450981,253,253,253
0.996078431372549,254,254,254
1.0,255,255,255
